date,country,metric,point_forecast,lo_80,hi_80,lo_95,hi_95,population
2021-12-22,Afghanistan,recovered,-8.04314252885759e-11,-9148.348017616074,9148.348017615914,-13991.19092406261,13991.19092406245,3.8928341e7
2021-12-23,Afghanistan,recovered,-8.82857259824529e-11,-10046.806578463154,10046.806578462976,-15365.264717272514,15365.264717272335,3.8928341e7
2021-12-24,Afghanistan,recovered,-9.457558529422716e-11,-10876.033333464384,10876.033333464195,-16633.457600427213,16633.457600427024,3.8928341e7
2021-12-25,Afghanistan,recovered,-9.961261299457417e-11,-11649.942955938019,11649.942955937819,-17817.05022995416,17817.050229953962,3.8928341e7
2021-12-26,Afghanistan,recovered,-1.0364635155635232e-10,-12378.250502172099,12378.250502171892,-18930.900502284738,18930.900502284534,3.8928341e7
2021-12-27,Afghanistan,recovered,-1.06876638891015e-10,-13068.076477418485,13068.07647741827,-19985.898290460806,19985.898290460595,3.8928341e7
2021-12-28,Afghanistan,recovered,-1.0946350864091821e-10,-13724.837386306299,13724.83738630608,-20990.327423460145,20990.327423459927,3.8928341e7
2021-12-29,Afghanistan,recovered,-1.1153511850396568e-10,-14352.775819467372,14352.77581946715,-21950.676383730977,21950.67638373075,3.8928341e7
2021-12-30,Afghanistan,recovered,-1.1319409937257569e-10,-14955.293974123499,14955.293974123273,-22872.148382913238,22872.148382913012,3.8928341e7
2021-12-31,Afghanistan,recovered,-1.1452263983355098e-10,-15535.173172873561,15535.173172873332,-23758.997086852112,23758.997086851887,3.8928341e7
2022-01-01,Afghanistan,recovered,-1.1558655792317147e-10,-16094.723858926473,16094.72385892624,-24614.756013510938,24614.756013510705,3.8928341e7
2022-01-02,Afghanistan,recovered,-1.164385618588218e-10,-16635.89137784195,16635.891377841715,-25442.400312182992,25442.40031218276,3.8928341e7
2022-01-03,Afghanistan,recovered,-1.1712086128905576e-10,-17160.332622432357,17160.332622432124,-26244.463981753524,26244.46398175329,3.8928341e7
2022-01-04,Afghanistan,recovered,-1.17667258427635e-10,-17669.472877948243,17669.47287794801,-27023.126807908782,27023.12680790855,3.8928341e7
2022-01-05,Afghanistan,recovered,-1.1810482266969397e-10,-18164.548847680344,18164.54884768011,-27780.28016511592,27780.280165115688,3.8928341e7
2022-01-06,Afghanistan,recovered,-1.1845523165321552e-10,-18646.641803238497,18646.641803238257,-28517.577715599517,28517.577715599276,3.8928341e7
2021-12-18,Afghanistan,active_cases,150420.14464571065,146356.1752490117,154484.1140424096,144204.8398027736,156635.4494886477,3.8928341e7
2021-12-19,Afghanistan,active_cases,150446.80521057,144665.191109937,156228.41931120298,141604.5894820643,159289.02093907568,3.8928341e7
2021-12-20,Afghanistan,active_cases,150472.9325604148,143345.99884856425,157599.86627226535,139573.2280374092,161372.6370834204,3.8928341e7
2021-12-21,Afghanistan,active_cases,150498.53735961975,142215.363196457,158781.71152278248,137830.51566314383,163166.55905609566,3.8928341e7
2021-12-22,Afghanistan,active_cases,150523.63005927048,141202.84553771056,159844.4145808304,136268.72026002832,164778.53985851264,3.8928341e7
2021-12-23,Afghanistan,active_cases,150548.22090142945,140272.6298533217,160823.8119495372,134833.0605320573,166263.3812708016,3.8928341e7
2021-12-24,Afghanistan,active_cases,150572.3199233165,139403.63553361822,161741.0043130148,133491.29115550334,167653.34869112968,3.8928341e7
2021-12-25,Afghanistan,active_cases,150595.93696140565,138582.26115210532,162609.61277070598,132222.6053364994,168969.2685863119,3.8928341e7
2021-12-26,Afghanistan,active_cases,150619.08165544004,137799.15573276885,163439.00757811122,131012.69688837115,170225.4664225089,3.8928341e7
2021-12-27,Afghanistan,active_cases,150641.76345236663,137047.5835890592,164235.94331567406,129851.2594665831,171432.26743815016,3.8928341e7
2021-12-28,Afghanistan,active_cases,150663.99161019214,136322.5162753664,165005.4669450179,128730.59782631967,172597.3853940646,3.8928341e7
2021-12-29,Afghanistan,active_cases,150685.7752017618,135620.0921130692,165751.4582904544,127644.8012369073,173726.7491666163,3.8928341e7
2021-12-30,Afghanistan,active_cases,150707.12311846277,134937.27656566084,166476.9696712647,126589.22406843095,174825.0221684946,3.8928341e7
2021-12-31,Afghanistan,active_cases,150728.04407385312,134271.63929682903,167184.4488508772,125560.14482956976,175895.94331813647,3.8928341e7
2022-01-01,Afghanistan,active_cases,150748.54660721862,133621.20246521814,167875.8907492191,124554.53415257443,176942.55906186282,3.8928341e7
2022-01-02,Afghanistan,active_cases,150768.6390870581,132984.3343346365,168552.9438394797,123569.89208227536,177967.38609184086,3.8928341e7
2022-01-03,Afghanistan,active_cases,150788.32971449927,132359.6727257852,169216.98670321333,122604.13100379599,178972.52842520253,3.8928341e7
2022-01-04,Afghanistan,active_cases,150807.6265266461,131746.06870934292,169869.1843439493,121655.48952678542,179959.7635265068,3.8928341e7
2022-01-05,Afghanistan,active_cases,150826.53739985943,131142.54438430947,170510.5304154094,120722.46791123047,180930.6068884884,3.8928341e7
2022-01-06,Afghanistan,active_cases,150845.07005297169,130548.26067923271,171141.87942671066,119803.77882197994,181886.36128396343,3.8928341e7
2021-12-18,Albania,cases,205216.2665123294,205079.1570426441,205353.3759820147,205006.57567370258,205425.95735095622,2.8778e6
2021-12-19,Albania,cases,205499.58463815495,205272.55057782825,205726.61869848164,205152.3660060938,205846.8032702161,2.8778e6
2021-12-20,Albania,cases,205777.236392921,205453.16200607357,206101.31077976845,205281.6073885095,206272.86539733253,2.8778e6
2021-12-21,Albania,cases,206049.33510421962,205620.69434314236,206477.97586529687,205393.7856307497,206704.88457768952,2.8778e6
2021-12-22,Albania,cases,206315.9918330876,205775.73179710677,206856.25186906845,205489.73540979746,207142.24825637776,2.8778e6
2021-12-23,Albania,cases,206577.31541933768,205918.97837600735,207235.65246266802,205570.47579672156,207584.1550419538,2.8778e6
2021-12-24,Albania,cases,206833.41252598297,206051.1117496925,207615.71330227345,205636.98673413004,208029.8383178359,2.8778e6
2021-12-25,Albania,cases,207084.38768277317,206172.75347840344,207996.0218871429,205690.16348167343,208478.61188387292,2.8778e6
2021-12-26,Albania,cases,207330.3433288599,206284.46747599496,208376.21918172482,205730.814243158,208929.87241456177,2.8778e6
2021-12-27,Albania,cases,207571.37985460847,206386.76551087675,208755.9941983402,205759.6685573755,209383.09115184145,2.8778e6
2021-12-28,Albania,cases,207807.59564257404,206480.11387841808,209135.07740673,205777.38748097443,209837.80380417366,2.8778e6
2021-12-29,Albania,cases,208039.08710765763,206564.9395883532,209513.23462696205,205784.57303002244,210293.60118529282,2.8778e6
2021-12-30,Albania,cases,208265.94873645934,206641.6356819949,209890.26179092377,205781.77629115034,210750.12118176834,2.8778e6
2021-12-31,Albania,cases,208488.27312584437,206710.56568518427,210265.98056650447,205769.50421133562,211207.04204035312,2.8778e6
2022-01-01,Albania,cases,208706.1510207379,206772.0673109213,210640.23473055448,205748.22524057995,211664.07680089583,2.8778e6
2022-01-02,Albania,cases,208919.67135116382,206826.45554087957,211012.88716144807,205718.3740250718,212120.96867725585,2.8778e6
2022-01-03,Albania,cases,209128.92126854288,206874.02520176096,211383.8173353248,205680.35532816616,212577.4872089196,2.8778e6
2022-01-04,Albania,cases,209333.9861812648,206915.05313278706,211752.91922974255,205634.5473264456,213033.425036084,2.8778e6
2022-01-05,Albania,cases,209534.9497895489,206949.8000218537,212120.0995572441,205581.30439942252,213488.5951796753,2.8778e6
2022-01-06,Albania,cases,209731.8941196076,206978.5119720269,212485.2762671883,205520.9595072025,213942.8287320127,2.8778e6
2021-12-18,Albania,deaths,3160.7088889410966,3158.1667190846474,3163.2510587975457,3156.8209756528736,3164.5968022293196,2.8778e6
2021-12-19,Albania,deaths,3165.3234662759355,3160.949751587801,3169.69718096407,3158.634446888913,3172.012485662958,2.8778e6
2021-12-20,Albania,deaths,3169.8457520132274,3163.530305145497,3176.1611988809577,3160.187109520939,3179.504394505516,2.8778e6
2021-12-21,Albania,deaths,3174.27759198594,3165.8814471698565,3182.6737368020235,3161.4367965853176,3187.1183873865625,2.8778e6
2021-12-22,Albania,deaths,3178.620795110362,3168.008773611641,3189.232816609083,3162.3911087677616,3194.8504814529624,2.8778e6
2021-12-23,Albania,deaths,3182.877134124436,3169.923671324462,3195.83059692441,3163.06652232729,3202.687745921582,2.8778e6
2021-12-24,Albania,deaths,3187.0483463113255,3171.638170008256,3202.458522614395,3163.4805154401633,3210.6161771824877,2.8778e6
2021-12-25,Albania,deaths,3191.1361342085133,3173.1636793752123,3209.1085890418144,3163.649636486454,3218.622631930573,2.8778e6
2021-12-26,Albania,deaths,3195.1421663027118,3174.5107056746892,3215.7736269307343,3163.589070144465,3226.6952624609585,2.8778e6
2021-12-27,Albania,deaths,3199.068077710882,3175.6888504622034,3222.4473049595604,3163.3126351475426,3234.823520274221,2.8778e6
2021-12-28,Albania,deaths,3202.915470847627,3176.706889508572,3229.124052186682,3162.832904611904,3242.9980370833505,2.8778e6
2021-12-29,Albania,deaths,3206.6859160792415,3177.572867511002,3235.7989646474807,3162.161350538512,3251.210481619971,2.8778e6
2021-12-30,Albania,deaths,3210.380952364675,3178.2941879165905,3242.4677168127596,3161.308480846964,3259.4534238823862,2.8778e6
2021-12-31,Albania,deaths,3214.0020878836826,3178.8776920455284,3249.126483721837,3160.2839600514594,3267.720215715906,2.8778e6
2022-01-01,Albania,deaths,3217.5508006524074,3179.329726875588,3255.7718744292265,3159.0967126023647,3276.00488870245,2.8778e6
2022-01-02,Albania,deaths,3221.0285391266525,3179.6562025474814,3262.4008757058236,3157.7550105137125,3284.3020677395925,2.8778e6
2022-01-03,Albania,deaths,3224.4367227930898,3179.8626410720576,3269.010804514122,3156.266547541466,3292.6068980447135,2.8778e6
2022-01-04,Albania,deaths,3227.7767427486424,3179.954217684003,3275.5992678132816,3154.6385021218393,3300.9149833754454,2.8778e6
2022-01-05,Albania,deaths,3231.0499622682783,3179.935796105674,3282.1641284308826,3152.877591002103,3309.2223335344534,2.8778e6
2022-01-06,Albania,deaths,3234.2577173614527,3179.8119587777924,3288.703475945113,3150.990115179882,3317.525319543023,2.8778e6
2021-12-18,Albania,recovered,-4.687864793130987,-6375.872346505948,6366.496616919687,-9748.573681600732,9739.197952014469,2.8778e6
2021-12-19,Albania,recovered,-9.218055094371849,-9037.093585527684,9018.65747533894,-13816.162209573598,13797.726099384854,2.8778e6
2021-12-20,Albania,recovered,-13.604860272660524,-11098.688092668905,11071.478372123584,-16966.77669139814,16939.566970852815,2.8778e6
2021-12-21,Albania,recovered,-17.852818612730527,-12851.76721155487,12816.061574329407,-19645.63110480874,19609.92546758328,2.8778e6
2021-12-22,Albania,recovered,-21.96632475799541,-14408.814422190955,14364.881772674964,-22024.751760890224,21980.819111374232,2.8778e6
2021-12-23,Albania,recovered,-25.949634256942407,-15827.32357231619,15775.424303802307,-24192.065659159212,24140.166390645325,2.8778e6
2021-12-24,Albania,recovered,-29.806867965628086,-17141.3200490085,17081.706313077244,-26199.607957143293,26139.994221212037,2.8778e6
2021-12-25,Albania,recovered,-33.54201631083053,-18372.884790833592,18305.800758211928,-28081.14642380475,28014.062391183084,2.8778e6
2021-12-26,Albania,recovered,-37.15894341826846,-19537.291896653922,19462.974009817386,-29860.038731983776,29785.72084514724,2.8778e6
2021-12-27,Albania,recovered,-40.66139111015799,-20645.61545542493,20564.29267320461,-31553.219258414854,31471.896476194535,2.8778e6
2021-12-28,Albania,recovered,-44.052982776242686,-21706.17991510763,21618.073949555142,-33173.41722951442,33085.311263961936,2.8778e6
2021-12-29,Albania,recovered,-47.33722712230156,-22725.42497001456,22630.750515769956,-34730.4794504472,34635.80499620259,2.8778e6
2021-12-30,Albania,recovered,-50.517521800013014,-23708.450064154295,23607.415020554272,-36232.20304920829,36131.16800560826,2.8778e6
2021-12-31,Albania,recovered,-53.597156921929894,-24659.372497896984,24552.178184053126,-37684.883151645714,37577.68883780185,2.8778e6
2022-01-01,Albania,recovered,-56.579318465201986,-25581.57157217386,25468.412935243454,-39093.68626599031,38980.527629059914,2.8778e6
2022-01-02,Albania,recovered,-59.46709156756723,-26477.86013374954,26358.925950614404,-40462.91263696508,40343.97845382994,2.8778e6
2022-01-03,Albania,recovered,-62.26346371902161,-27350.608243192473,27226.081315754433,-41796.18537793496,41671.65845049692,2.8778e6
2022-01-04,Albania,recovered,-64.97132785246919,-28201.834321195613,28071.891665490675,-43096.589865539136,42966.64720983419,2.8778e6
2022-01-05,Albania,recovered,-67.59348533655023,-29033.273631655782,28898.08666098268,-44366.77847393839,44231.5915032653,2.8778e6
2022-01-06,Albania,recovered,-70.13264887374301,-29846.430614674675,29706.16531692719,-45609.05060969927,45468.78531195179,2.8778e6
2021-12-18,Albania,active_cases,201922.84454720313,195549.88568416997,208295.8034102363,192176.2450483431,211669.44404606317,2.8778e6
2021-12-19,Albania,active_cases,202071.33994490118,193040.33110379113,211102.34878601122,188259.6038052659,215883.07608453644,2.8778e6
2021-12-20,Albania,active_cases,202216.86480321424,191116.95541474843,213316.77419168004,185241.0183230877,219192.7112833408,2.8778e6
2021-12-21,Albania,active_cases,202359.4785455613,189492.7405901439,215226.21650097868,182681.5009525052,222037.4561386174,2.8778e6
2021-12-22,Albania,active_cases,202499.23940664026,188056.74431758776,216941.73449569277,180411.34924093288,224587.12957234765,2.8778e6
2021-12-23,Albania,active_cases,202636.20445620755,186752.32074166826,218520.08817074684,178343.90061754797,226928.50829486712,2.8778e6
2021-12-24,Albania,active_cases,202770.4296223817,185546.00481759215,219994.85442717123,176427.94510638822,229112.91413837517,2.8778e6
2021-12-25,Albania,active_cases,202901.9697144811,184416.12798669792,221387.81144226427,174630.31449242536,231173.62493653683,2.8778e6
2021-12-26,Albania,active_cases,203030.8784454047,183347.74164310528,222714.0152477041,172928.11842194226,233133.63846886714,2.8778e6
2021-12-27,Albania,active_cases,203157.20845356502,182330.0413386245,223984.37556850555,171304.80505227574,235009.6118548543,2.8778e6
2021-12-28,Albania,active_cases,203281.01132438262,181354.9339128402,225207.08873592503,169747.96965500724,236814.052993758,2.8778e6
2021-12-29,Albania,active_cases,203402.3376113502,180416.18325589056,226388.49196680984,168248.04816172176,238556.62706097864,2.8778e6
2021-12-30,Albania,active_cases,203521.23685667568,179508.87267722504,227533.60103612632,166797.4949170502,240244.97879630115,2.8778e6
2021-12-31,Albania,active_cases,203637.75761151215,178629.05144286584,228646.46378015846,165390.2420933505,241885.2731296738,2.8778e6
2022-01-01,Albania,active_cases,203751.94745578314,177773.493889095,229730.40102247128,164021.3312763885,243482.5636351778,2.8778e6
2022-01-02,Albania,active_cases,203863.85301761152,176939.5302346077,230788.17580061534,162686.6547045701,245041.05133065293,2.8778e6
2022-01-03,Albania,active_cases,203973.51999235933,176124.92466349626,231822.1153212224,161382.76880287676,246564.2711818419,2.8778e6
2022-01-04,Albania,active_cases,204080.99316128704,175327.7855088213,232834.20081375277,160106.75681061324,248055.22951196085,2.8778e6
2022-01-05,Albania,active_cases,204186.31640983958,174546.49779940932,233826.13502026984,158856.12561095704,249516.50720872212,2.8778e6
2022-01-06,Albania,active_cases,204289.53274556634,173779.67173812675,234799.39375300592,157628.7269257919,250950.33856534076,2.8778e6
2021-12-18,Algeria,cases,213961.30337922295,213896.21850736218,214026.38825108373,213861.7646573992,214060.8421010467,4.3851043e7
2021-12-19,Algeria,cases,214170.4151703475,214038.94825327882,214301.88208741616,213969.35387126228,214371.4764694327,4.3851043e7
2021-12-20,Algeria,cases,214375.34409329458,214160.73271681767,214589.9554697715,214047.12431667672,214703.56386991244,4.3851043e7
2021-12-21,Algeria,cases,214576.17381807676,214266.01043245968,214886.33720369384,214101.81985411886,215050.52778203465,4.3851043e7
2021-12-22,Algeria,cases,214772.98634105333,214357.04590723748,215188.92677486918,214136.86034198236,215409.1123401243,4.3851043e7
2021-12-23,Algeria,cases,214965.86201840846,214435.35848160033,215496.3655552166,214154.52687297232,215777.1971638446,4.3851043e7
2021-12-24,Algeria,cases,215154.87959895958,214502.09496015313,215807.66423776603,214156.53164627467,216153.2275516445,4.3851043e7
2021-12-25,Algeria,cases,215340.1162563097,214558.1765452281,216122.0559673913,214144.24266604157,216535.98984657784,4.3851043e7
2021-12-26,Algeria,cases,215521.64762035635,214604.3722222189,216438.9230184938,214118.7959578951,216924.4992828176,4.3851043e7
2021-12-27,Algeria,cases,215699.54780817044,214641.3410035257,216757.75461281516,214081.1601591198,217317.93545722106,4.3851043e7
2021-12-28,Algeria,cases,215873.88945425733,214669.65859790298,217078.12031061167,214032.17728989088,217715.60161862377,4.3851043e7
2021-12-29,Algeria,cases,216044.74374021255,214689.8353683008,217399.6521121243,213972.59020172394,218116.89727870116,4.3851043e7
2021-12-30,Algeria,cases,216212.18042378456,214702.32901427275,217722.03183329638,213903.06195815915,218521.29888940998,4.3851043e7
2021-12-31,Algeria,cases,216376.26786735587,214707.553865189,218044.98186952274,213824.190032427,218928.34570228474,4.3851043e7
2022-01-01,Algeria,cases,216537.07306585464,214705.88789404993,218368.25823765935,213736.5170193753,219337.629112334,4.3851043e7
2022-01-02,Algeria,cases,216694.66167410777,214697.67814110228,218691.64520711327,213640.5389156942,219748.78443252135,4.3851043e7
2022-01-03,Algeria,cases,216849.09803364723,214683.24499420833,219014.95107308612,213536.71165198577,220161.4844153087,4.3851043e7
2022-01-04,Algeria,cases,217000.4451989797,214662.88562631415,219338.00477164524,213425.45633601156,220575.43406194783,4.3851043e7
2022-01-05,Algeria,cases,217148.764963331,214636.8767979559,219660.6531287061,213307.16352512786,220990.36640153412,4.3851043e7
2022-01-06,Algeria,cases,217294.11788387565,214605.47717247045,219982.75859528084,213182.19675373918,221406.03901401212,4.3851043e7
2021-12-18,Algeria,deaths,6177.668779300747,6174.038942816049,6181.298615785445,6172.117423451281,6183.220135150213,4.3851043e7
2021-12-19,Algeria,deaths,6184.1569332216395,6177.77349075126,6190.540375692019,6174.394300428936,6193.919566014343,4.3851043e7
2021-12-20,Algeria,deaths,6190.515323868132,6181.041771653658,6199.988876082607,6176.026776044355,6205.00387169191,4.3851043e7
2021-12-21,Algeria,deaths,6196.746546509635,6183.874771708832,6209.618321310438,6177.060865726307,6216.432227292962,4.3851043e7
2021-12-22,Algeria,deaths,6202.853144510087,6186.308851590957,6219.3974374292175,6177.55083195164,6228.155457068534,4.3851043e7
2021-12-23,Algeria,deaths,6208.837610366074,6188.376075039097,6229.299145693051,6177.544392529594,6240.130828202554,4.3851043e7
2021-12-24,Algeria,deaths,6214.702386724175,6190.10391883236,6239.30085461599,6177.082276508529,6252.322496939822,4.3851043e7
2021-12-25,Algeria,deaths,6220.449867377963,6191.516059645291,6249.383675110635,6176.199427039618,6264.700307716307,4.3851043e7
2021-12-26,Algeria,deaths,6226.0823982450665,6192.633140160583,6259.53165632955,6174.926172527912,6277.238623962221,4.3851043e7
2021-12-27,Algeria,deaths,6231.602278324692,6193.473373869849,6269.731182779535,6173.289151088408,6289.915405560975,4.3851043e7
2021-12-28,Algeria,deaths,6237.011760635992,6194.053004298563,6279.970516973421,6171.312012373259,6302.711508898725,4.3851043e7
2021-12-29,Algeria,deaths,6242.313053137666,6194.386653543823,6290.23945273151,6169.015950127464,6315.610156147869,4.3851043e7
2021-12-30,Algeria,deaths,6247.508319629177,6194.487589738158,6300.529049520196,6166.420110762402,6328.596528495952,4.3851043e7
2021-12-31,Algeria,deaths,6252.59968063393,6194.367935269642,6310.831425998218,6163.541911333472,6341.657449934388,4.3851043e7
2022-01-01,Algeria,deaths,6257.589214264798,6194.038831305057,6321.139597224539,6160.397290698391,6354.781137831205,4.3851043e7
2022-01-02,Algeria,deaths,6262.478957072335,6193.510569651087,6331.447344493583,6157.000910732461,6367.957003412209,4.3851043e7
2022-01-03,Algeria,deaths,6267.270904876022,6192.792699848876,6341.749109903168,6153.366319675532,6381.175490076511,4.3851043e7
2022-01-04,Algeria,deaths,6271.967013578889,6191.894117220807,6352.0399099369715,6149.506086356692,6394.427940801086,4.3851043e7
2022-01-05,Algeria,deaths,6276.569199965849,6190.823136068924,6362.315263862774,6145.431911718985,6407.706488212713,4.3851043e7
2022-01-06,Algeria,deaths,6281.079342486057,6189.587551151659,6372.571133820455,6141.154722425785,6421.003962546329,4.3851043e7
2021-12-18,Algeria,recovered,-2.7349583571599124e-12,-5786.245971183968,5786.245971183963,-8849.299563214397,8849.29956321439,4.3851043e7
2021-12-19,Algeria,recovered,-4.924533921748858e-12,-8165.300749272721,8165.300749272712,-12487.749866476586,12487.749866476575,4.3851043e7
2021-12-20,Algeria,recovered,-6.687135105000358e-12,-9993.39541211961,9993.395412119595,-15283.579387380161,15283.579387380147,4.3851043e7
2021-12-21,Algeria,recovered,-8.106023304815846e-12,-11535.477732556194,11535.477732556179,-17641.990777535397,17641.990777535382,4.3851043e7
2021-12-22,Algeria,recovered,-9.248223674761003e-12,-12894.5469864223,12894.546986422281,-19720.507835833658,19720.507835833636,4.3851043e7
2021-12-23,Algeria,recovered,-1.0167691244702385e-11,-14123.515574448533,14123.515574448511,-21600.053095987783,21600.05309598776,4.3851043e7
2021-12-24,Algeria,recovered,-1.0907859637586473e-11,-15253.847301062942,15253.84730106292,-23328.746294381068,23328.746294381046,4.3851043e7
2021-12-25,Algeria,recovered,-1.1503692778128383e-11,-16306.056665451055,16306.056665451033,-24937.96165008164,24937.96165008162,4.3851043e7
2021-12-26,Algeria,recovered,-1.1983336511610026e-11,-17294.400444838655,17294.400444838633,-26449.503022293775,26449.503022293753,4.3851043e7
2021-12-27,Algeria,recovered,-1.2369448151622154e-11,-18229.263189445504,18229.263189445483,-27879.252210059818,27879.252210059796,4.3851043e7
2021-12-28,Algeria,recovered,-1.2680266761657345e-11,-19118.487084136148,19118.487084136126,-29239.20280014432,29239.2028001443,4.3851043e7
2021-12-29,Algeria,recovered,-1.2930474728299255e-11,-19968.166515125406,19968.166515125376,-30538.675351945803,30538.675351945774,4.3851043e7
2021-12-30,Algeria,recovered,-1.3131891324827985e-11,-20783.149269111786,20783.149269111756,-31785.0839154247,31785.08391542467,4.3851043e7
2021-12-31,Algeria,recovered,-1.3294031027658788e-11,-21567.36680174608,21567.36680174605,-32984.441133138294,32984.441133138265,4.3851043e7
2022-01-01,Algeria,recovered,-1.3424552959252988e-11,-22324.059847854878,22324.05984785485,-34141.703281302354,34141.703281302325,4.3851043e7
2022-01-02,Algeria,recovered,-1.3529622688194449e-11,-23055.937263735777,23055.93726373575,-35261.01319811809,35261.01319811806,4.3851043e7
2022-01-03,Algeria,recovered,-1.3614203477070261e-11,-23765.290773893277,23765.290773893248,-36345.87577376088,36345.875773760854,4.3851043e7
2022-01-04,Algeria,recovered,-1.3682290736064153e-11,-24454.079721281618,24454.07972128159,-37399.2875646916,37399.28756469157,4.3851043e7
2022-01-05,Algeria,recovered,-1.3737100757333962e-11,-25123.994883130723,25123.994883130694,-38423.83439154019,38423.834391540164,4.3851043e7
2022-01-06,Algeria,recovered,-1.3781222645569569e-11,-25776.507346279355,25776.507346279326,-39421.76608747734,39421.766087477314,4.3851043e7
2021-12-18,Algeria,active_cases,207628.88174586964,201792.6661731214,213465.0973186179,198703.16027188636,216554.60321985293,4.3851043e7
2021-12-19,Algeria,active_cases,207682.03662707526,199371.66749698465,215992.40575716586,194972.42381778546,220391.64943636506,4.3851043e7
2021-12-20,Algeria,active_cases,207733.49665806507,197486.77357099132,217980.2197451388,192062.48602519586,223404.50729093427,4.3851043e7
2021-12-21,Algeria,active_cases,207783.31587935594,195873.54439512445,219693.08736358743,189568.8922066914,225997.73955202047,4.3851043e7
2021-12-22,Algeria,active_cases,207831.54660837588,194430.57670941047,221232.5165073413,187336.53176383785,228326.5614529139,4.3851043e7
2021-12-23,Algeria,active_cases,207878.23949440502,193106.40713937167,222650.07184943836,185286.67144522903,230469.807543581,4.3851043e7
2021-12-24,Algeria,active_cases,207923.44357176468,191870.7991544181,223976.08798911126,183373.04251064386,232473.8446328855,4.3851043e7
2021-12-25,Algeria,active_cases,207967.20631131055,190704.2781907359,225230.1344318852,181565.83605536472,234368.5765672564,4.3851043e7
2021-12-26,Algeria,active_cases,208009.573670284,189593.47897368454,226425.66836688347,179844.58732743998,236174.56001312804,4.3851043e7
2021-12-27,Algeria,active_cases,208050.59014057386,188528.79084563514,227572.38943551257,178194.574541826,237906.6057393217,4.3851043e7
2021-12-28,Algeria,active_cases,208090.29879543927,187503.0510090504,228677.54658182815,176604.8203434059,239575.77724747264,4.3851043e7
2021-12-29,Algeria,active_cases,208128.74133474313,186510.76725308283,229746.71541640343,175066.90304595837,241190.57962352788,4.3851043e7
2021-12-30,Algeria,active_cases,208165.95812874273,185547.62986708886,230784.2863903966,173574.21014511216,242757.7061123733,4.3851043e7
2021-12-31,Algeria,active_cases,208201.9882604846,184610.1914834402,231793.78503752899,172121.448657737,244282.5278632322,4.3851043e7
2022-01-01,Algeria,active_cases,208236.86956684722,183695.64939910415,232778.0897345903,170704.31218980235,245769.4269438921,4.3851043e7
2022-01-02,Algeria,active_cases,208270.6386782754,182801.69305749764,233739.58429905315,169319.24765896786,247222.02969758294,4.3851043e7
2022-01-03,Algeria,active_cases,208303.33105724753,181926.39442020634,234680.26769428872,167963.28761223285,248643.37450226222,4.3851043e7
2022-01-04,Algeria,active_cases,208334.9810355163,181068.1274162064,235601.8346548262,166633.9270144379,250036.0350565947,4.3851043e7
2022-01-05,Algeria,active_cases,208365.62185016205,180225.50761425574,236505.73608606835,165329.03096606332,251402.21273426077,4.3851043e7
2022-01-06,Algeria,active_cases,208395.2856784965,179397.34627743566,237393.22507955733,164046.7644172377,252743.8069397553,4.3851043e7
2021-12-18,Andorra,cases,20656.428502820985,20592.525530685787,20720.331474956183,20558.697340644278,20754.159664997693,77265.0
2021-12-19,Andorra,cases,20856.711509590175,20776.674150731145,20936.748868449205,20734.304932282655,20979.118086897695,77265.0
2021-12-20,Andorra,cases,21052.988855548745,20954.639824027727,21151.337887069763,20902.576991619044,21203.400719478446,77265.0
2021-12-21,Andorra,cases,21245.340653926418,21126.933581282694,21363.747726570142,21064.25266329383,21426.428644559004,77265.0
2021-12-22,Andorra,cases,21433.84541568804,21293.927008413048,21573.763822963032,21219.85867773212,21647.832153643958,77265.0
2021-12-23,Andorra,cases,21618.580081578908,21455.90588751596,21781.254275641855,21369.791370964704,21867.368792193112,77265.0
2021-12-24,Andorra,cases,21799.620053529143,21613.102140203715,21986.13796685457,21514.365521118616,22084.87458593967,77265.0
2021-12-25,Andorra,cases,21977.039225430017,21765.712280506752,22188.36617035328,21653.84255340499,22300.235897455044,77265.0
2021-12-26,Andorra,cases,22150.91001329472,21913.908316381214,22387.911710208227,21788.447196569938,22513.372830019503,77265.0
2021-12-27,Andorra,cases,22321.303384815947,22057.84444451309,22584.7623251188,21918.377706067116,22724.229063564777,77265.0
2021-12-28,Andorra,cases,22488.28888833228,22197.661339977287,22778.916436687276,22043.812409191232,22932.76536747333,77265.0
2021-12-29,Andorra,cases,22651.934681215316,22333.48902074157,22970.380341689062,22164.914070931576,23138.955291499056,77265.0
2021-12-30,Andorra,cases,22812.307557688975,22465.448835232815,23159.166280145135,22281.8329189656,23342.78219641235,77265.0
2021-12-31,Andorra,cases,22969.47297609248,22593.654890171438,23345.29106201352,22394.708812911107,23544.23713927385,77265.0
2022-01-01,Andorra,cases,23123.495085598046,22718.21510867905,23528.77506251704,22503.672848418773,23743.31732277732,77265.0
2022-01-02,Andorra,cases,23274.436752394235,22839.23203634376,23709.641468444708,22608.848576082008,23940.02492870646,77265.0
2022-01-03,Andorra,cases,23422.359585345614,22956.803470464103,23887.915700227124,22710.352950199107,24134.36622049212,77265.0
2022-01-04,Andorra,cases,23567.323961139256,23071.022961974824,24063.62496030369,22808.297083090725,24326.350839187788,77265.0
2022-01-05,Andorra,cases,23709.389048928297,23181.980223519888,24236.797874336706,22902.78685614819,24515.991241708405,77265.0
